,1,2
785,192.99461364746094,200.54327392578125
786,179.53306579589844,182.25596618652344
787,230.6634458227283,232.49688720703125
788,224.07232666015625,224.5878448486328
789,187.4730682373047,187.51409912109375
790,206.30307006835938,221.77005004882812
791,205.20413208007812,207.53329467773438
792,179.8094482421875,180.805419921875
793,199.98593139648438,205.98992919921875
794,202.08885192871094,210.20977783203125
795,218.00296020507812,221.50582885742188
796,185.63743591308594,190.78024291992188
797,178.89031982421875,203.7159881591797
798,241.94583129882812,243.95709228515625
799,205.89642333984375,212.4752197265625
800,186.4921875,188.64797973632812
801,208.1076202392578,210.78256225585938
802,181.95477294921875,189.93585205078125
803,212.5801544189453,216.480712890625
804,153.34109497070312,177.492431640625
805,194.97537231445312,204.88404846191406
806,189.0767822265625,208.765625
807,230.5433349609375,236.816162109375
808,202.39871215820312,204.36477661132812
809,186.98944091796875,195.26483154296875
810,232.2777099609375,236.92710876464844
811,179.5356903076172,185.3257598876953
812,241.3934326171875,251.71925354003906
813,183.7969970703125,187.48423767089844
814,263.5269470214844,266.9741516113281
815,232.98867797851562,247.00674438476562
816,241.22421264648438,252.73776245117188
817,147.68612670898438,177.6768798828125
818,220.02728271484375,221.46694946289062
819,194.49652099609375,200.52859497070312
820,166.2899169921875,222.20529174804688
821,181.89825439453125,188.78660583496094
822,227.4759063720703,233.27560424804688
823,181.5695037841797,184.030517578125
824,170.8308563232422,190.75950622558594
825,234.40936279296875,246.48150634765625
826,246.76986694335938,248.73345947265625
827,180.4630584716797,185.53607177734375
828,210.88565063476562,220.695068359375
829,216.38711547851562,222.00582885742188
830,221.41571044921875,225.3674774169922
831,220.35523986816406,221.9074249267578
832,180.8689727783203,189.53823852539062
833,169.71371459960938,208.3848114013672
834,236.28509521484375,239.76739501953125
835,197.37010192871094,200.81982421875
836,220.98684692382812,223.21299743652344
837,217.975341796875,219.20240783691406
838,222.4402313232422,232.7813262939453
839,211.8506317138672,214.55299377441406
840,184.68392944335938,189.464599609375
841,201.01223754882812,207.7432253952412
842,200.4501953125,218.88629150390625
843,257.04937744140625,258.4615478515625
844,171.51771545410156,183.75616455078125
845,178.91119384765625,183.3026123046875
846,213.14669799804688,214.12686157226562
847,202.2677459716797,208.3380889892578
848,196.44711303710938,200.36737060546875
849,237.519287109375,240.25936889648438
850,176.20492553710938,204.02313232421875
851,184.36312121830554,190.59951782226562
852,228.22122192382812,231.1951904296875
853,153.8444366455078,174.4978485107422
854,191.45310974121094,192.4560089111328
855,168.36346435546875,174.195068359375
856,171.5234375,200.55056762695312
857,219.0087432861328,225.50314331054688
858,196.37916564941406,196.76133728027344
859,244.40289306640625,261.6111755371094
860,193.96597290039062,196.87924194335938
861,159.0843963623047,161.84500122070312
862,233.3694610595703,236.5109405517578
863,248.87303161621094,249.19747924804688
864,197.41212463378906,212.56817626953125
865,205.52349853515625,207.5133819580078
866,195.64398193359375,201.91680908203125
867,209.6248321533203,214.75201416015625
868,196.70852661132812,201.19256591796875
869,201.84762573242188,205.93734741210938
870,195.62893676757812,209.51913452148438
871,259.55316162109375,260.5625915527344
872,170.513427734375,171.5498809814453
873,180.1674346923828,180.76962280273438
874,239.1844940185547,243.44131469726562
875,141.25167846679688,192.47052001953125
876,214.95706176757812,214.99000549316406
877,224.59268188476562,224.91294860839844
878,235.9302978515625,238.11776733398438
879,175.97238159179688,185.97019958496094
880,220.8077850341797,223.61019897460938
881,192.46701049804688,193.33995056152344
882,182.94325256347656,183.63534545898438
883,203.80059814453125,218.9873504638672
884,196.366943359375,198.97633361816406
